apparently , i was wrong .	rupanya saya salah .
i m sure tom can do it .	aku yakin tom bisa melakukannya .
tom can t control his dog .	tom tidak bisa mengendalikan anjingnya .
tom and i explored the cave .	tom dan aku menjelajahi gua itu .
i know that you can t forgive me .	saya tahu anda tidak bisa memaafkan saya .
i haven t seen anything .	aku belum lihat apa pun .
he doesn t yet know the truth .	dia belum tahu kebenarannya .
there are a lot of children in the park .	ada banyak anak anak di taman .
i want to change the world .	aku ingin mengubah dunia .
you re aggressive .	kau agresif .
a bad workman blames his tools .	buruk muka cermin dibelah
they vanished .	mereka menghilang .
europe is a continent .	eropa adalah sebuah benua .
tom called mary .	tom menelepon mary .
that s a funny thing about people like you , you don t want to get your hands dirty .	itu adalah hal yang konyol , kalian tidak mau mengotori tangan kalian .
tom had almost forgotten .	tom hampir lupa .
tom won t suffer .	tom tidak akan menderita .
how tall are you ?	seberapa tinggi kamu ?
she likes chocolate , too .	dia juga suka cokelat .
push the button , please .	tolong tekan tombolnya .
i ll help you find tom .	aku akan membantumu menemukan tom .
i m glad that you re here .	aku senang kalian di sini .
i got bitten by a dog .	aku digigit anjing .
there s no need to panic .	gak usah panik .
tom is taller than his mother .	tom lebih tinggi daripada ibunya .
i became a lawyer to help people .	aku menjadi seorang pengacara untuk membantu orang orang .
hi , everybody .	hai , semuanya !
i think one of us ought to attend that meeting .	aku pikir salah satu dari kita harus menghadiri rapat itu .
the doll lay on the floor .	boneka itu tergeletak di atas lantai .
how can we change that ?	bagaimana bisa kita mengubah itu ?
what are you dealing with ?	apa yang sedang anda hadapi ?
tom hasn t said a word all evening .	tom tidak berkata sepatah kata pun sepanjang sore .
may i borrow your dictionary ?	apakah aku boleh meminjam kamusmu ?
keep your hands clean .	jaga tanganmu tetap bersih .
i m still healthy .	aku masih sehat .
we didn t dare to ask tom .	kami tidak berani untuk bertanya kepada tom .
it s our only chance .	ini satu satunya kesempatan kita .
he is a perfectionist .	dia perfeksionis .
we agree as well .	kami juga setuju .
you ve done a perfect job .	kau mengerjakannya dengan sempurna .
i want this camera .	aku ingin kamera ini .
only my mother understands me .	hanya ibuku yang mengerti aku .
don t sit down on the sofa .	jangan duduk di sofa itu .
where have you been ?	dari mana kamu ?
there was nothing i could do about it .	tidak ada yang bisa kuperbuat akan hal itu .
this problem deserves considering .	masalah ini layak dipertimbangkan .
have you already eaten ?	sudah makan ?
what s made you decide to work for our company ?	apa yang membuat anda memutuskan untuk bekerja di perusahaan kami ?
how was your summer vacation ?	bagaimana liburan musim panas anda ?
sushi is a japanese food .	susyi adalah makanan jepang .
the world changes a lot .	dunia telah banyak berubah .
it s very relaxing .	ini sangat menenangkan .
he declined my request , saying that he was busy .	dia menolak permintaanku dengan mengatakan bahwa dia sibuk .
i won t forgive her .	aku tidak akan memaafkannya .
what s the problem ?	ada masalah apa ?
i ve always liked soccer .	aku selalu suka dengan sepak bola .
tom spent the first three years of his life in boston .	tom menghabiskan tiga tahun hidupnya di boston .
tom , where did you find this ?	tom , dimana kamu menemukan ini ?
the united nations charter was signed in 1945 .	piagam perserikatan bangsa bangsa ditandatangani pada tahun 1945 .
don t give me that !	jangan berikan itu padaku !
you look younger .	kamu terlihat lebih muda .
we re eating dinner right now .	sekarang kami sedang makan malam .
who is your favorite actor ?	siapa aktor favoritmu ?
tom probably won t become famous .	tom mungkin tidak akan pernah menjadi terkenal .
the woman is naked .	perempuan itu telanjang .
you won t get there on time if you don t hurry .	kau tidak akan tiba di sana tepat waktu jika kau tidak buru buru .
have you ever seen a rainbow ?	pernahkah kamu melihat pelangi ?
that isn t going to happen .	itu tidak akan terjadi .
the voting continued .	pemungutan suaranya dilanjutkan .
you must not touch the paintings .	kau tidak boleh menyentuh lukisannya .
tom has red hair .	tom berambut merah .
you d better consult your doctor .	sebaiknya kau berkonsultasi dengan doktermu .
tom doesn t know anything about mary s plan .	tom tidak mengetahui apapun tentang rencana mary .
come on , let s do it .	ayolah , mari kita lakukan .
where s the train station ?	stasiun kereta apinya di mana ?
let s do it my way .	mari kita lakukan dengan caraku .
where is your backpack ?	di mana ranselmu ?
tom tried to suppress a smile .	tom berusaha menahan senyum .
hello , how s business ?	halo , bagaimana bisnismu ?
where are you from ?	dari manakah asalmu ?
i want some paper .	aku ingin kertas .
tom made the right decision after all .	pada akhirnya tom membuat keputusan yang tepat .
i don t usually sing in the shower .	aku biasanya tidak bernyanyi di kamar mandi .
let s do it !	mari kita lakukan !
do you think tom would want to do that ?	menurutmu tom mau melakukannya ?
he was accompanied by his girlfriend .	dia ditemani oleh pacarnya .
i lost my camera the other day .	aku kehilangan kameraku beberapa hari yang lalu .
i don t care if i die .	aku tidak peduli jika aku mati .
pass me the salt , please . here you are .	tolong ambilkan garam . ini , silahkan
these books are expensive .	buku buku ini mahal .
i didn t know what to do , so i did nothing .	aku tidak tahu apa yang harus dilakukan , jadi aku tidak melakukan apa apa .
tom hated mary .	tom membenci mary .
the meeting was almost over .	rapatnya sudah hampir selesai .
today is saturday .	hari ini hari sabtu .
we ran out of food .	kami kehabisan makanan .
everyone is afraid .	semuanya takut .
i appreciate your efforts .	saya menghargai kerja keras anda .
we re going to get married in october .	kami akan menikah bulan oktober .
they suggested to him that he go alone .	mereka menyarankannya untuk pergi sendirian .
we ll be together .	kita akan bersama sama .
i think tom has left .	aku pikir tom telah pergi .
my mom likes my brother more than me .	ibuku menyukai adikku lebih dari aku .
i need more information .	aku butuh informasi lagi .
don t pull my leg !	jangan mempermainkanku !
they betrayed tom .	mereka mengkhianati tom .
i have so many questions .	saya punya banyak pertanyaan .
we ve known each other for years .	sudah bertahun tahun kami saling kenal .
what exactly do you know about tom ?	tepatnya apa yang kamu ketahui tentang tom ?
tom could be kissing mary right now .	tom bisa saja mencium mary sekarang juga
my neck hurts today .	leher saya sakit hari ini .
i felt dumb .	aku merasa bodoh .
he was born on july 28th , 1888 .	ia lahir pada tanggal 28 juli 1888 .
please call me up if you want me .	silakan panggil saya bila butuh sesuatu .
i plan to go to bed as soon as all these people go home .	aku berencana pergi tidur segera setelah orang orang ini pulang .
do you have any soft drinks ?	apakah kamu punya minuman ringan ?
you did what you had to do .	kamu telah melakukan apa yang harus kamu lakukan
he had no money .	dia tidak punya uang .
tom is still alive .	tom masih hidup .
sit down , please .	tolong duduklah .
tom is nuts .	tom gila .
i filled the form in carefully .	aku mengisi formulir dengan cermat .
once a thief , always a thief .	adakah buaya menolak bangkai ?
hide in there .	sembunyilah di sana .
he was hit by a car and died instantly .	dia tertabrak mobil dan tewas di tempat .
do you work on saturday ?	apakah anda bekerja pada hari sabtu ?
there s a gazebo in the garden .	ada gazebo di taman .
to err is human , to forgive divine .	berbuat salah itu manusiawi , memaafkan itu ilahi .
we don t get along .	kami tidak akrab .
i don t read comic books .	aku tidak membaca komik .
tom knows he can t win .	tom tahu dia tidak bisa menang .
he s a man you can rely on .	dia pria yang bisa diandalkan .
i want to ask you something .	aku ingin menanyakan sesuatu padamu .
there was a commotion when store security guards detained some young men for shoplifting .	tadi ada keributan ketika para satpam mengamankan beberapa pemuda yang ketahuan mengutil .
you should go home now .	kamu harus pulang sekarang .
don t you have a bicycle ?	apakah anda punya sepeda ?
tom would like some coffee .	tom ingin kopi .
we have breakfast at seven .	kami sarapan pada pukul tujuh .
i was just lucky .	aku hanya beruntung .
the sky has become overcast .	langitnya menjadi mendung .
this is the canadian flag .	ini bendera kanada .
tom and mary rescued john .	tom dan mary menyelamatkan john .
tom failed to keep his promise .	tom gagal menepati janjinya .
i won t talk to him anymore .	aku tidak akan berbicara dengannya lagi .
i don t like coffee .	saya tidak suka kopi .
tom was divorced .	tom diceraikan .
please refrain from smoking in this room .	tolong jangan merokok di ruangan ini .
i m thinking about you .	aku memikirkan tentang dirimu .
are you a man ?	apa kamu seorang pria ?
tom lives in a small house near the river .	tom tinggal di rumah kecil di dekat sungai .
tom drank a strawberry milkshake .	tom minum susu kocok stroberi
i should read that book .	aku harus membaca buku itu .
tom will be back tomorrow afternoon .	tom akan kembali besok sore .
we should learn to be disciplined in our lives .	kita harus belajar untuk tertib dalam hidup kita .
tom wasn t the one that painted this picture .	bukan tom yang melukis gambar itu .
where are my friends ?	di mana teman temanku ?
i am very dangerous .	aku sangat berbahaya .
he wanted to buy the book .	dia ingin membeli buku tersebut .
you are not a doctor .	anda bukan dokter .
he opened the door .	dia membuka pintu .
i guess you didn t get my message .	aku rasa kau tidak menerima pesanku .
i thought i told you to clean your room .	aku pikir aku telah menyuruhmu untuk membersihkan kamarmu .
i just realized something interesting .	aku baru saja menyadari sesuatu yang menarik .
this tea is called green tea .	teh ini disebut teh hijau .
this is a great question .	ini pertanyaan yang bagus
i am a college student .	aku adalah mahasiswa .
i don t love her anymore .	aku tidak mencintainya lagi .
please show me your driver s license .	tolong perlihatkan sim anda .
i want to be able to speak french fluently .	aku ingin bisa bicara bahasa prancis dengan lancar .
not very many of us know how to speak french .	tidak banyak dari kita yang tahu bagaimana berbahasa perancis
how tall are you ?	tinggimu berapa ?
i usually watch documentaries .	aku biasanya menonton film dokumenter .
i do it every sunday morning .	saya melakukannya setiap minggu pagi .
tom understands what needs to be done .	tom paham apa yang harus dituntaskan .
how did your interview go ?	bagaimana dengan wawancara anda ?
dogs run faster than people .	anjing berlari lebih cepat dari manusia .
i m not a nice person .	saya bukan orang yang baik .
tom is always shouting .	tom selalu berteriak .
why did she come home early ?	kenapa dia pulang lebih awal ?
this food is too salty .	makanan ini terlalu asin .
i don t like playing baseball .	aku tidak suka bermain bisbol .
is there any sugar ?	apakah ada gula ?
he came .	dia datang .
i know what that piece of paper is .	aku tahu kertas apa itu .
i turned off the tv .	aku mematikan televisi .
tom hasn t arrived in boston yet .	tom masih belum tiba di boston .
i m ready for tomorrow .	aku siap untuk hari esok .
it s about three inches wide .	lebarnya sekitar tiga inci .
you re welcome .	sama sama .
i really don t understand what you re talking about .	saya sangat tidak mengerti apa yang anda bicarakan .
we had a history quiz this morning .	kami ada ulangan sejarah pagi ini .
i got off the train .	aku turun dari kereta .
i ate a donut .	aku makan donat .
i shouldn t have run that red light .	aku seharusnya tidak menerobos lampu merah itu .
i m never wearing these shoes again .	aku tidak akan mengenakan sepatu sepatu ini lagi .
tom peeled mary an apple .	tom mengupas sebuah apel untuk mary .
when will it begin ?	akan dimulai jam berapa ?
tom answered mary s question immediately .	tom langsung menjawab pertanyaan mary .
